,Unnamed: 0.1,user_id,num_revs,nationality,group,age
4537,6632,4606225,2,USA,,not specified
4538,6633,4988713,1,Italy,,not specified
4539,6634,4411548,2,Chile,Male,25-30
4540,6635,2117201,1,USA,,not specified
4541,6636,2379260,2,USA,,not specified
4542,6637,1272784,1,Australia,,not specified
4543,6638,3998238,2,England,Male,25-30
4544,6640,3311463,2,England,,not specified
4545,6641,4691510,3,Scotland,,not specified
4546,6644,2489405,1,South Africa,,not specified
4547,6645,3063849,2,Finland,,not specified
4548,6646,4178897,1,USA,,not specified
4549,6647,4235138,1,France,,not specified
4550,6649,3197713,3,England,Male,41+
4551,6650,1898516,1,Taiwan,,not specified
4552,6653,2586517,1,USA,,not specified
4553,6654,3196346,2,Ireland,,not specified
4554,6657,2867132,4,Australia,,not specified
4555,6658,1382135,2,England,,not specified
4556,6659,2007938,1,USA,,not specified
4557,6662,4437679,2,England,,not specified
4558,6663,2607559,5,Wales,,not specified
4559,6664,3421431,1,USA,,not specified
4560,6666,3152358,2,Argentina,,not specified
4561,6667,1577486,1,USA,,not specified
4562,6669,2926982,1,Colombia,,not specified
4563,6671,2187228,1,Australia,Male,25-30
4564,6673,4813274,5,Germany,Female,25-30
4565,6675,3550138,3,USA,Female,41+
4566,6678,3512772,1,Australia,,not specified
4567,6679,1813503,1,England,,not specified
4568,6680,2471545,1,Germany,,not specified
4569,6686,3666061,1,Germany,,not specified
4570,6688,3885201,1,China,,not specified
4571,6689,2651205,6,England,Couple,31-40
4572,6690,4528090,2,Germany,,not specified
4573,6694,4584608,1,England,,not specified
4574,6695,4344189,1,Romania,,not specified
4575,6696,2562663,2,Hong Kong,Female,25-30
4576,6697,4967918,2,Taiwan,Female,31-40
4577,6700,3424604,1,Germany,,not specified
4578,6702,4001565,1,England,,not specified
4579,6705,3320405,2,USA,,not specified
4580,6706,3943033,1,Netherlands,,not specified
4581,6709,3290056,4,Canada,,not specified
4582,6710,4268393,1,Australia,,not specified
4583,6711,3313711,1,England,,not specified
4584,6712,1443912,1,England,,not specified
4585,6713,4162842,4,Colombia,,not specified
4586,6714,2546794,1,England,,not specified
4587,6716,1185898,1,Germany,,not specified
4588,6717,4565317,3,Australia,,not specified
4589,6718,1357513,1,Scotland,,not specified
4590,6719,2316610,2,USA,,not specified
4591,6720,3607393,1,Canada,,not specified
4592,6724,1719881,2,Spain,,not specified
4593,6725,2294102,4,England,,not specified
4594,6726,2054593,4,USA,,not specified
4595,6727,1966144,1,USA,,not specified
4596,6728,1659433,4,USA,,not specified
4597,6731,1933211,2,Switzerland,,not specified
4598,6733,2726378,1,Germany,,not specified
4599,6734,4953886,3,USA,,not specified
4600,6735,2584744,2,USA,,not specified
4601,6737,4091503,2,USA,,not specified
4602,6738,4096951,1,Australia,,not specified
4603,6739,3428645,1,Australia,,not specified
4604,6741,2004538,1,Germany,,not specified
4605,6742,4145249,1,USA,,not specified
4606,6743,4905120,1,Israel,,not specified
4607,6744,2352181,10,England,Male,25-30
4608,6746,4347639,1,South Korea,,not specified
4609,6748,4276011,1,Ireland,,not specified
4610,6749,3405319,1,Australia,,not specified
4611,6752,3165682,16,USA,Male,41+
4612,6753,4617886,1,England,,not specified
4613,6755,2696279,1,USA,,not specified
4614,6756,4548868,1,Australia,,not specified
4615,6758,4759259,1,Finland,,not specified
4616,6759,4887929,4,Australia,,not specified
4617,6760,1787223,1,USA,,not specified
4618,6762,2759989,1,Germany,,not specified
4619,6763,4166801,1,Canada,,not specified
4620,6764,4122742,5,Austria,,not specified
4621,6765,4473749,3,Ireland,,not specified
4622,6766,2286203,1,England,,not specified
4623,6767,2821751,1,Canada,,not specified
4624,6769,2190859,1,Netherlands,,not specified
4625,6772,4248742,1,Canada,,not specified
4626,6773,3672597,2,Spain,,not specified
4627,6774,3801604,1,Netherlands,,not specified
4628,6775,3972548,6,USA,Male,41+
4629,6776,2809807,3,Argentina,Female,31-40
4630,6777,3491306,1,England,,not specified
4631,6779,4495847,1,Spain,,not specified
4632,6781,2080367,3,USA,Female,31-40
4633,6782,3853261,1,England,,not specified
4634,6783,4531339,1,France,,not specified
4635,6784,3825471,3,Ireland,,not specified
4636,6785,4581538,1,England,,not specified
4637,6787,4973796,1,USA,,not specified
4638,6789,1316151,1,Croatia,,not specified
4639,6790,4260281,1,Hong Kong,Couple,41+
4640,6792,3032842,5,Switzerland,Female,25-30
4641,6794,1534954,1,USA,,not specified
4642,6795,3734360,1,USA,,not specified
4643,6797,3973506,1,Mexico,,not specified
4644,6798,2515680,2,Germany,Male,41+
4645,6800,1553945,6,Germany,Male,25-30
4646,6801,4907507,1,Vietnam,Male,25-30
4647,6804,4622165,2,USA,,not specified
4648,6805,4159112,2,New Zealand,Female,25-30
4649,6806,3935545,1,France,,not specified
4650,6807,2820109,1,France,,not specified
4651,6808,4187086,8,England,,not specified
4652,6809,3698705,3,USA,,not specified
4653,6810,4700855,1,Australia,,not specified
4654,6813,4108061,1,England,,not specified
4655,6814,2362435,4,France,,not specified
4656,6815,4376252,1,South Korea,,not specified
4657,6816,1444325,1,Germany,,not specified
4658,6817,4709445,1,New Zealand,,not specified
4659,6820,4777830,4,England,Female,18-24
4660,6823,4860861,3,England,Couple,31-40
4661,6824,3635656,1,USA,,not specified
4662,6828,3508725,2,USA,,not specified
4663,6829,2746572,1,Mexico,,not specified
4664,6830,2554861,4,New Zealand,,not specified
4665,6831,2538672,1,Australia,,not specified
4666,6832,4704669,1,Japan,,not specified
4667,6835,4663654,5,USA,,not specified
4668,6836,3980033,1,Canada,,not specified
4669,6837,3994016,1,USA,,not specified
4670,6839,4021079,1,Portugal,,not specified
4671,6841,4639456,1,England,,not specified
4672,6842,3925635,2,Netherlands,,not specified
4673,6846,4374347,1,England,,not specified
4674,6847,4348817,2,Canada,,not specified
4675,6848,1982836,23,USA,INALLMALEGROUP,31-40
4676,6849,1134685,1,Canada,,not specified
4677,6850,4890251,1,Australia,,not specified
4678,6852,2980861,2,USA,,not specified
4679,6853,2145405,1,Ireland,,not specified
4680,6854,2988307,1,England,,not specified
4681,6855,1638942,1,China,,not specified
4682,6858,3734475,2,Thailand,,not specified
4683,6860,4568896,2,Canada,Female,31-40
4684,6861,3512432,1,Vietnam,,not specified
4685,6862,3161800,6,USA,,not specified
4686,6863,3214149,1,Germany,Male,31-40
4687,6864,4788852,1,USA,,not specified
4688,6865,4042115,2,Finland,Couple,31-40
4689,6866,3158117,6,Turkey,All Male Group,25-30
4690,6868,2306195,13,Spain,Male,41+
4691,6869,3374552,4,England,,not specified
4692,6871,1151700,2,USA,Female,41+
4693,6872,3714535,1,Germany,,not specified
4694,6873,1649715,1,Australia,,not specified
4695,6874,4175704,1,England,,not specified
4696,6875,2447949,1,Ireland,,not specified
4697,6877,3364663,1,New Zealand,,not specified
4698,6878,2664422,5,Mexico,,not specified
4699,6879,4061526,1,Australia,,not specified
4700,6881,3122960,1,Mexico,Male,25-30
4701,6884,4839985,1,Finland,,not specified
4702,6885,1677412,1,Australia,,not specified
4703,6886,4456704,8,USA,,not specified
4704,6887,2218695,1,Israel,,not specified
4705,6888,4754905,1,Poland,,not specified
4706,6889,3680327,2,USA,,not specified
4707,6890,4241832,1,Netherlands,,not specified
4708,6892,2742865,1,Canada,,not specified
4709,6895,3899465,1,England,,not specified
4710,6897,3163480,2,Norway,,not specified
4711,6899,1191590,3,USA,,not specified
4712,6900,1699102,1,USA,,not specified
4713,6901,2307117,2,Canada,,not specified
4714,6902,2249188,16,Canada,Female,25-30
4715,6906,3888091,1,Australia,,not specified
4716,6907,4438082,2,England,,not specified
4717,6908,1432712,1,England,,not specified
4718,6910,3240974,2,Germany,,not specified
4719,6912,1777029,1,USA,,not specified
4720,6913,3769689,10,USA,,not specified
4721,6914,4316570,1,England,,not specified
4722,6915,2039747,2,Croatia,Couple,31-40
4723,6916,2596804,1,USA,,not specified
4724,6918,2489719,1,Australia,,not specified
4725,6919,3314036,1,Germany,Mixed Group,not specified
4726,6922,4603950,1,Ireland,,not specified
4727,6923,4635327,7,USA,Female,25-30
4728,6927,4849202,2,Germany,Male,31-40
4729,6929,2499424,1,New Zealand,,not specified
4730,6930,3412351,2,Switzerland,,not specified
4731,6931,3135111,1,England,,not specified
4732,6932,3195980,1,Canada,,not specified
4733,6935,4536239,1,Scotland,,not specified
4734,6936,4986402,1,USA,,not specified
4735,6937,2968978,3,USA,,not specified
4736,6938,3453010,2,Slovakia,,not specified
4737,6939,3347308,5,New Zealand,,not specified
4738,6942,2657849,1,Ireland,,not specified
4739,6943,2601751,4,USA,,not specified
4740,6944,2797062,1,Italy,,not specified
4741,6945,1954910,1,England,Female,25-30
4742,6946,3478195,1,USA,,not specified
4743,6947,4457948,1,Sweden,,not specified
4744,6948,2350885,1,Australia,,not specified
4745,6949,2769554,6,Australia,,not specified
4746,6950,4698087,1,Hungary,,not specified
4747,6951,4535053,4,Italy,,not specified
4748,6953,1870605,3,Canada,,not specified
4749,6955,1636287,1,Netherlands,,not specified
4750,6957,1053436,1,USA,,not specified
4751,6958,1810203,1,Sweden,,not specified
4752,6959,3462344,2,Australia,,not specified
4753,6960,4645694,3,Slovenia,Female,31-40
4754,6961,2121836,1,Australia,,not specified
4755,6962,4080240,1,USA,,not specified
4756,6963,2739189,1,USA,,not specified
4757,6965,2727423,2,Bosnia And Herzegovina,Male,25-30
4758,6966,2929837,1,Russia,Female,31-40
4759,6967,1022902,1,England,,not specified
4760,6969,3595898,1,Netherlands,,not specified
4761,6970,2254326,9,Scotland,,not specified
4762,6971,2843186,2,Germany,,not specified
4763,6972,1833981,1,England,,not specified
4764,6973,1544965,5,Latvia,,not specified
4765,6974,1838946,2,USA,,not specified
4766,6976,3026929,3,Australia,,not specified
4767,6977,3788526,3,Russia,,not specified
4768,6978,2621607,2,England,,not specified
4769,6979,4511721,2,Germany,,not specified
4770,6982,2355925,1,Canada,,not specified
4771,6983,4798883,1,USA,,not specified
4772,6984,3741438,1,USA,,not specified
4773,6986,2678536,1,China,,not specified
4774,6990,4928346,1,Canada,,not specified
4775,6991,2797856,2,Ireland,,not specified
4776,6992,3800059,1,China,,not specified
4777,6993,3087473,2,USA,,not specified
4778,6994,1424029,1,England,,not specified
4779,6995,4859640,3,USA,,not specified
4780,6999,2387897,1,Czech Republic,,not specified
4781,7000,3561954,3,Canada,,not specified
4782,7001,3581672,1,Netherlands,,not specified
4783,7004,2225626,10,Spain,All Male Group,18-24
4784,7005,4865755,2,Germany,,not specified
4785,7006,3632884,2,Australia,,not specified
4786,7007,1677179,1,Hungary,,not specified
4787,7010,3965671,2,Brazil,Male,31-40
4788,7011,2943247,1,USA,,not specified
4789,7014,4314803,10,Brazil,Female,25-30
4790,7015,4357428,2,Belgium,,not specified
4791,7016,3948907,1,France,,not specified
4792,7017,4353447,1,Singapore,,not specified
4793,7019,3565871,1,England,Male,41+
4794,7020,4504907,1,England,,not specified
4795,7021,3920786,1,USA,,not specified
4796,7022,2501759,4,Australia,Male,31-40
4797,7024,4639053,2,Slovenia,Male,25-30
4798,7025,2784888,1,Canada,,not specified
4799,7026,1286951,4,USA,,not specified
4800,7028,1665657,1,Ireland,Male,25-30
4801,7029,3448348,1,USA,,not specified
4802,7031,3728014,6,Hong Kong,Female,31-40
4803,7032,2336541,1,England,,not specified
4804,7033,4033609,7,Australia,,not specified
4805,7034,3780668,1,Sweden,,not specified
4806,7035,4875134,1,Sweden,,not specified
4807,7036,1629066,1,Ireland,Male,31-40
4808,7039,2786348,18,Australia,,not specified
4809,7041,1742630,2,England,,not specified
4810,7042,1669467,4,USA,,not specified
4811,7043,1024850,3,England,Male,25-30
4812,7044,2593714,1,Italy,,not specified
4813,7045,3129487,5,USA,,not specified
4814,7047,4559524,1,USA,,not specified
4815,7048,1159964,2,Canada,,not specified
4816,7049,3008809,8,Malaysia,,not specified
4817,7050,2026922,2,Ireland,,not specified
4818,7051,3463210,2,Ireland,,not specified
4819,7052,1600384,2,USA,Female,25-30
4820,7053,1157546,1,Scotland,,not specified
4821,7054,4533051,6,Ireland,,not specified
4822,7055,4155779,17,Hong Kong,Female,18-24
4823,7057,3679106,9,England,,not specified
4824,7059,2541259,2,Mexico,,not specified
4825,7061,4928238,1,England,Male,31-40
4826,7062,1512158,2,USA,,not specified
4827,7064,2566655,1,Germany,,not specified
4828,7065,2637546,1,Peru,,not specified
4829,7069,2265588,5,England,Female,31-40
4830,7071,3462419,1,England,,not specified
4831,7072,2611715,1,Italy,,not specified
4832,7073,3622783,5,Argentina,Male,18-24
4833,7074,2120573,1,Spain,,not specified
4834,7075,3974326,1,Italy,Male,25-30
4835,7076,3609249,1,Ireland,,not specified
4836,7078,3846890,1,Portugal,Female,25-30
4837,7082,2024872,1,USA,,not specified
4838,7083,2568855,27,Belgium,Male,41+
4839,7084,2831175,2,Germany,Mixed Group,31-40
4840,7085,1986731,2,USA,,not specified
4841,7086,2753787,3,England,Male,41+
4842,7088,4323462,1,Belgium,,not specified
4843,7090,2886795,6,USA,,not specified
4844,7091,4883772,1,France,,not specified
4845,7092,4338372,1,Ireland,,not specified
4846,7093,2397606,3,England,,not specified
4847,7094,3478466,6,Brazil,Couple,25-30
4848,7095,2572094,3,Netherlands,Male,31-40
4849,7096,4918146,4,USA,,not specified
4850,7100,1292633,1,USA,,not specified
4851,7101,4777430,1,Scotland,,not specified
4852,7103,4974051,2,England,Male,31-40
4853,7104,4240591,1,Spain,,not specified
4854,7105,4175105,3,China,Male,41+
4855,7108,4706722,1,England,Male,31-40
4856,7110,3099274,8,Australia,Female,31-40
4857,7111,3651668,1,Finland,,not specified
4858,7112,4623777,1,Canada,,not specified
4859,7113,4989042,1,Netherlands,,not specified
4860,7114,2228633,1,Australia,,not specified
4861,7115,1765356,2,Hong Kong,Male,31-40
4862,7118,2426790,1,Germany,,not specified
4863,7119,3996310,11,New Zealand,,not specified
4864,7120,3985039,1,Philippines,,not specified
4865,7121,4945474,3,Australia,,not specified
4866,7123,3082111,1,Sweden,,not specified
4867,7126,4635083,3,New Zealand,,not specified
4868,7127,4448597,1,Ireland,,not specified
4869,7129,3749927,1,USA,,not specified
4870,7130,2425687,1,Italy,,not specified
4871,7131,3552031,5,Malaysia,,not specified
4872,7132,2399455,1,Canada,,not specified
4873,7133,1304591,1,England,,not specified
4874,7134,1659654,3,England,,not specified
4875,7135,2789325,1,France,,not specified
4876,7137,3168945,1,USA,,not specified
4877,7138,2135538,1,Germany,,not specified
4878,7140,3762379,1,USA,,not specified
4879,7141,4285219,4,Australia,Female,18-24
4880,7142,2944866,1,Hong Kong,,not specified
4881,7144,4330792,17,USA,,not specified
4882,7145,4150539,14,Australia,Female,25-30
4883,7146,3581153,1,Canada,,not specified
4884,7149,3202112,2,USA,,not specified
4885,7150,3715135,1,Bahamas,,not specified
4886,7151,3423975,3,Germany,INACOUPLE,31-40
4887,7155,2668854,3,USA,,not specified
4888,7156,1977267,1,France,,not specified
4889,7157,1911396,2,USA,,not specified
4890,7158,3635158,1,Italy,Female,18-24
4891,7159,1606399,3,USA,,not specified
4892,7160,1738951,1,Netherlands,,not specified
4893,7164,3639676,2,Canada,,not specified
4894,7165,3275064,4,Mexico,Male,31-40
4895,7166,4539254,22,Belgium,Male,25-30
4896,7167,3607042,1,Australia,,not specified
4897,7168,1684144,3,Canada,,not specified
4898,7169,4292129,4,USA,,not specified
4899,7170,2612718,2,USA,,not specified
4900,7172,4845384,1,Italy,,not specified
4901,7173,3772876,3,USA,,not specified
4902,7178,1843801,1,USA,,not specified
4903,7181,4521487,1,England,,not specified
4904,7182,4422202,3,Germany,,not specified
4905,7183,1435721,1,Mexico,,not specified
4906,7184,2292095,2,USA,,not specified
4907,7185,1550390,2,England,,not specified
4908,7186,3256060,5,Ireland,Male,31-40
4909,7187,4085470,1,Spain,Female,25-30
4910,7189,4660647,1,Colombia,Male,31-40
4911,7191,3765744,1,Australia,,not specified
4912,7194,3520124,1,England,,not specified
4913,7196,3916440,1,Colombia,,not specified
4914,7198,1873927,1,Ireland,,not specified
4915,7199,4615631,2,Denmark,,not specified
4916,7200,1449574,2,Australia,,not specified
4917,7201,3482248,1,South Korea,,not specified
4918,7202,1618732,4,Austria,Male,31-40
4919,7205,4037606,3,Germany,,not specified
4920,7209,3549150,1,Austria,,not specified
4921,7210,4059313,1,USA,,not specified
4922,7212,1705649,1,Australia,,not specified
4923,7213,4817960,2,Italy,,not specified
4924,7214,3889266,6,New Zealand,Female,31-40
4925,7215,1702201,1,Denmark,,not specified
4926,7217,4127931,2,USA,,not specified
4927,7218,2476783,1,Wales,,not specified
4928,7219,4776246,2,Poland,,not specified
4929,7221,4973651,2,Ireland,,not specified
4930,7224,1161070,2,American Samoa,,not specified
4931,7227,1696368,1,Spain,,not specified
4932,7228,2864062,1,Germany,,not specified
4933,7229,4040181,11,Australia,Female,25-30
4934,7230,4512497,6,Croatia,Couple,25-30
4935,7231,3583123,17,Slovakia,Couple,31-40
4936,7232,4181588,1,Denmark,,not specified
4937,7233,4384762,1,USA,,not specified
4938,7234,2841582,1,USA,,not specified
4939,7235,4836399,1,Sweden,,not specified
4940,7236,3469099,1,Argentina,,not specified
4941,7238,3360551,1,USA,,not specified
4942,7240,2075169,1,Norway,,not specified
4943,7243,4418731,6,England,Male,25-30
4944,7245,1110864,1,USA,,not specified
4945,7247,3562328,2,Hong Kong,Female,31-40
4946,7248,4955143,1,New Zealand,,not specified
4947,7249,1945817,10,Germany,Female,41+
4948,7250,3845367,1,USA,,not specified
4949,7251,3496846,1,Italy,,not specified
4950,7253,2416067,2,South Africa,,not specified
4951,7256,2419231,1,England,Female,41+
4952,7257,4575202,1,Canada,,not specified
4953,7258,2647709,4,USA,,not specified
4954,7259,1823897,1,Germany,,not specified
4955,7260,4636670,1,Russia,,not specified
4956,7261,2960074,7,Brazil,Female,25-30
4957,7262,4066040,1,Spain,,not specified
4958,7265,4106033,1,Turkey,,not specified
4959,7269,4494677,1,England,Male,25-30
4960,7270,4354131,1,South Africa,,not specified
4961,7271,2707955,3,England,,not specified
4962,7272,3928405,2,Canada,,not specified
4963,7273,4375667,5,Italy,Female,31-40
4964,7275,1468527,2,Ireland,,not specified
4965,7276,4357863,1,England,,not specified
4966,7279,3667445,3,USA,Male,31-40
4967,7282,2394343,1,USA,,not specified
4968,7283,1722712,7,Ireland,Mixed Group,31-40
4969,7285,4105655,2,England,Male,31-40
4970,7286,2041981,3,USA,,not specified
4971,7287,2170217,1,Scotland,,not specified
4972,7288,1734209,3,USA,,not specified
4973,7289,3953236,1,England,,not specified
4974,7290,1638332,2,Ireland,,not specified
4975,7291,4126268,1,South Africa,,not specified
4976,7292,4522053,10,Finland,Female,31-40
4977,7294,3039228,2,USA,Male,25-30
4978,7295,1605040,2,Germany,Male,41+
4979,7299,1713946,3,Ireland,,not specified
4980,7300,3227118,4,Spain,,not specified
4981,7303,4777371,1,Argentina,,not specified
4982,7304,4696166,1,USA,,not specified
4983,7305,3144217,2,Belarus,,not specified
4984,7307,4005908,2,Taiwan,,not specified
4985,7308,3666860,1,Australia,,not specified
4986,7309,4821358,2,Germany,Male,25-30
4987,7310,3839257,5,China,,not specified
4988,7312,4719932,1,Spain,,not specified
4989,7313,4560695,2,Germany,,not specified
4990,7318,3961271,3,Canada,,not specified
4991,7319,2923398,1,Canada,,not specified
4992,7320,2120931,5,Italy,,not specified
4993,7321,2704340,3,Hong Kong,,not specified
4994,7325,4914119,1,Norway,,not specified
4995,7328,2757226,1,USA,,not specified
4996,7330,4565632,8,Germany,Couple,25-30
4997,7331,2484401,1,USA,,not specified
4998,7333,3894881,1,Canada,,not specified
4999,7337,1533282,1,Costa Rica,,not specified
5000,7338,4659374,3,USA,,not specified
5001,7339,3544482,1,Slovenia,,not specified
5002,7340,2698072,1,Spain,,not specified
5003,7341,3832655,1,Australia,Female,31-40
5004,7342,2675504,3,USA,,not specified
5005,7346,3224409,1,USA,,not specified
5006,7347,2995120,1,Canada,,not specified
5007,7348,2349032,2,USA,,not specified
5008,7351,4850082,1,Scotland,,not specified
5009,7352,3044308,3,Brazil,,not specified
5010,7354,1871368,2,Ireland,,not specified
5011,7355,2401818,3,Australia,,not specified
5012,7356,4210009,12,Austria,Male,25-30
5013,7358,2677171,4,England,,not specified
5014,7360,4665547,6,Hong Kong,Female,25-30
5015,7361,4890970,3,England,,not specified
5016,7367,3224924,3,Australia,Female,25-30
5017,7368,2554488,1,England,,not specified
5018,7372,2822656,1,Greece,,not specified
5019,7374,1123687,7,USA,,not specified
5020,7375,3087775,2,Australia,,not specified
5021,7377,3783197,2,Scotland,Male,41+
5022,7378,4971637,1,USA,,not specified
5023,7379,2161515,2,Ireland,Male,41+
5024,7383,1293163,1,New Zealand,,not specified
5025,7385,2957770,1,Afghanistan,,not specified
5026,7386,4763228,2,Spain,All Female Group,31-40
5027,7387,4552179,1,Poland,,not specified
5028,7388,4688449,2,Canada,,not specified
5029,7391,3442959,1,Netherlands,,not specified
5030,7394,4546338,8,Poland,Female,31-40
5031,7396,3934101,1,England,,not specified
5032,7397,4547487,1,England,,not specified
5033,7399,4163376,6,New Zealand,,not specified
5034,7400,2219530,5,Ireland,,not specified
5035,7401,3881911,1,USA,,not specified
5036,7403,3147666,1,Algeria,,not specified
5037,7404,3198942,1,Netherlands,,not specified
5038,7405,4402746,7,USA,,not specified
5039,7406,2419307,12,Netherlands,Couple,31-40
5040,7408,4650477,1,Germany,,not specified
5041,7409,2448696,1,Slovakia,,not specified
5042,7411,4982638,6,England,,not specified
5043,7413,1635077,8,Australia,,not specified
5044,7414,4634287,2,England,Male,25-30
5045,7415,4528616,1,Australia,,not specified
5046,7418,1323211,1,Ireland,,not specified
5047,7421,2008132,9,USA,Female,41+
5048,7422,2839564,2,Norway,,not specified
5049,7423,4879601,4,Australia,Female,18-24
5050,7426,4369456,2,New Zealand,Male,18-24
5051,7427,2877561,2,Canada,Female,31-40
5052,7429,2228715,1,Germany,,not specified
5053,7430,3744045,1,Scotland,Mixed Group,25-30
5054,7432,4737059,5,Spain,,not specified
5055,7433,4193623,1,USA,,not specified
5056,7435,3757834,1,Brazil,,not specified
5057,7436,4877911,2,USA,,not specified
5058,7437,2584068,3,England,,not specified
5059,7439,3855011,4,Canada,,not specified
5060,7440,2194205,1,Australia,,not specified
5061,7441,3829433,1,France,Male,25-30
5062,7443,2640923,1,Australia,,not specified
5063,7444,4117313,2,Australia,Male,18-24
5064,7445,3409377,1,Northern Ireland,,not specified
5065,7446,2465745,1,Spain,,not specified
5066,7447,1004711,1,Netherlands,INALLFEMALEGROUP,31-40
5067,7449,3534112,5,Netherlands,,not specified
5068,7450,4273094,27,Germany,Male,41+
5069,7452,4850401,1,England,,not specified
5070,7454,3828861,1,USA,,not specified
5071,7456,1771826,1,Taiwan,,not specified
5072,7459,4991143,1,Spain,,not specified
5073,7461,4976021,1,Brazil,,not specified
5074,7462,4737413,1,USA,,not specified
5075,7463,3926817,4,Australia,,not specified
5076,7464,4160295,2,Ireland,,not specified
5077,7465,4907623,1,India,,not specified
5078,7466,2908987,4,USA,,not specified
5079,7470,3822378,2,USA,,not specified
5080,7471,2635211,4,USA,,not specified
5081,7472,3300197,1,China,,not specified
5082,7474,3413972,1,USA,,not specified
5083,7475,2517572,18,Italy,Couple,31-40
5084,7478,3083915,1,Ireland,,not specified
5085,7480,2503809,5,Australia,,not specified
5086,7483,3519093,1,Hong Kong,,not specified
5087,7484,2305572,2,USA,,not specified
5088,7487,4842130,1,England,,not specified
5089,7488,4086275,1,USA,,not specified
5090,7489,4450844,5,Spain,Male,18-24
5091,7491,2310829,1,Sweden,,not specified
5092,7493,3228552,1,England,,not specified
5093,7495,4945372,1,Italy,,not specified
5094,7497,4997501,1,Hungary,Male,31-40
5095,7499,2613520,3,Australia,,not specified
5096,7500,3156496,3,USA,,not specified
5097,7501,3884760,8,USA,,not specified
5098,7502,4004768,3,England,,not specified
5099,7504,4948551,1,Ireland,,not specified
5100,7506,4756472,1,Spain,,not specified
5101,7507,3397864,1,USA,,not specified
5102,7508,3918893,1,USA,,not specified
5103,7510,2262238,1,Canada,,not specified
5104,7511,2642339,1,USA,,not specified
5105,7512,4977062,9,Australia,Couple,31-40
5106,7513,3015476,4,England,Female,25-30
5107,7514,4049581,1,USA,,not specified
5108,7515,4006901,1,Australia,,not specified
5109,7516,3143601,1,Scotland,,not specified
5110,7517,4224103,1,Germany,,not specified
5111,7518,2967147,2,Israel,Male,31-40
5112,7520,2885606,4,USA,,not specified
5113,7521,2541887,2,USA,,not specified
5114,7522,4728839,1,Belgium,,not specified
5115,7523,2189948,2,Sweden,,not specified
5116,7524,1690243,1,USA,,not specified
5117,7525,3642297,1,USA,Female,25-30
5118,7527,1071036,2,England,Couple,31-40
5119,7529,1780359,1,England,,not specified
5120,7530,3500586,3,Mexico,,not specified
5121,7531,3223746,2,Ireland,,not specified
5122,7532,4164753,1,Mexico,,not specified
5123,7533,4360190,1,Philippines,,not specified
5124,7534,3433369,4,France,Male,31-40
5125,7536,3886546,1,Australia,,not specified
5126,7537,2389629,1,Sweden,,not specified
5127,7538,3715538,2,Italy,,not specified
5128,7540,3192257,1,Scotland,,not specified
5129,7543,3296463,2,Australia,,not specified
5130,7544,4224149,1,England,Male,25-30
5131,7545,2182470,1,Ireland,,not specified
5132,7546,4368490,2,USA,Male,25-30
5133,7548,4216990,3,Spain,,not specified
5134,7549,4780542,2,Sweden,,not specified
5135,7552,2887454,3,Hungary,,not specified
5136,7554,4639362,1,Spain,,not specified
5137,7555,4091417,7,USA,,not specified
5138,7556,4057656,5,Sweden,Male,31-40
5139,7557,2321477,1,Malaysia,,not specified
5140,7558,3781126,6,England,Male,31-40
5141,7561,4770534,2,Italy,,not specified
5142,7562,4449422,1,France,,not specified
5143,7563,3270660,1,England,,not specified
5144,7566,1919680,2,Ireland,Male,25-30
5145,7567,4416325,26,Sweden,Male,25-30
5146,7569,3633239,5,Hong Kong,Female,25-30
5147,7571,2675559,4,Canada,,not specified
5148,7573,1665126,10,England,Couple,31-40
5149,7574,2629580,2,Australia,,not specified
5150,7575,1993776,1,New Zealand,,not specified
5151,7576,4658932,1,England,,not specified
5152,7577,2769589,2,Finland,,not specified
5153,7579,4954192,2,Brazil,Male,31-40
5154,7580,1630013,2,USA,,not specified
5155,7582,1244030,1,Canada,,not specified
5156,7585,3079420,6,New Zealand,,not specified
5157,7587,1224570,1,Australia,,not specified
5158,7589,4018253,2,Malaysia,Female,31-40
5159,7592,3315076,1,El Salvador,,not specified
5160,7593,4252689,3,USA,,not specified
5161,7594,4396000,1,Poland,,not specified
5162,7595,2562927,5,Australia,,not specified
5163,7596,3270964,4,USA,,not specified
5164,7597,3987174,1,USA,,not specified
5165,7599,2229956,2,Germany,,not specified
5166,7600,4017985,1,USA,,not specified
5167,7601,3806957,1,Hong Kong,,not specified
5168,7602,3087153,15,Australia,Male,41+
5169,7603,3391136,1,Austria,,not specified
5170,7604,4627354,7,Denmark,Male,25-30
5171,7605,4051063,1,Philippines,,not specified
5172,7606,4004624,1,New Zealand,,not specified
5173,7607,4729067,1,India,,not specified
5174,7608,1102518,15,Switzerland,Male,31-40
5175,7609,3528673,16,Australia,Female,31-40
5176,7613,3996220,7,Netherlands,Male,41+
5177,7614,4668142,1,Serbia,Female,25-30
5178,7615,4208279,1,Austria,,not specified
5179,7616,1773232,1,USA,,not specified
5180,7617,1440142,3,Australia,,not specified
5181,7618,3408889,1,England,,not specified
5182,7619,3324117,1,USA,,not specified
5183,7622,1400531,1,Germany,,not specified
5184,7624,4396876,43,Ireland,Female,31-40
5185,7625,3840992,17,Australia,,not specified
5186,7627,4948509,1,Argentina,,not specified
5187,7629,1973565,1,Sri Lanka,,not specified
5188,7630,2159419,2,France,,not specified
