,user_id,score,Rt1,Rt2,Rt3,Rt4,Rt5,Rt6,Rt7,Rt8,Rt9,Rt10,num_hostels,num_revs,country_id,group_id,age_id
8542,9201744,9.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,0,0,0
8543,9203476,4.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,2,1,4
8544,9203851,8.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,21,0,0
8545,9204020,2.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,40,0,0
8546,9204353,6.7,0.0200000002751,0.0200000002883,0.0200000002841,0.0200000003063,0.0200000002849,0.0200000002876,0.0200000002773,0.0200000002891,0.0200000002783,0.819999997429,1,1,45,0,0
8547,9204750,8.35,0.0562500002881,0.119879656157,0.12014623936,0.0562500003167,0.302487193367,0.0562500003001,0.119986909317,0.0562500003004,0.0562500002906,0.0562500003029,2,2,7,0,0
8548,9205498,5.0,0.0,0.0578965415997,0.0,0.0578518627826,0.847409489951,0.0,0.0,0.0,0.0,0.0,1,1,2,2,1
8549,9206878,9.0375,0.184748548911,0.131200955979,0.0,0.0184005928056,0.064956452845,0.101027187995,0.145661839981,0.134033939106,0.100316930064,0.0833478232543,8,12,2,4,4
8550,9207018,7.85,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,2,7,0,0
8551,9207824,9.7,0.601185263266,0.0,0.0491847891648,0.0492784715417,0.14083536857,0.0473956747624,0.0947288977625,0.0,0.0,0.0,1,1,66,0,0
8552,9209585,9.3,0.0,0.0379228534764,0.05465483799,0.0,0.0,0.107005160919,0.0387079561444,0.0,0.709154339363,0.0387615425762,1,1,7,0,0
8553,9210044,8.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,0,4,4
8554,9211309,8.5375,0.0936478227876,0.104932579852,0.0907612078236,0.116093749994,0.0598437500176,0.103186788589,0.129219162974,0.0647542019688,0.107238490995,0.12165409015,16,18,39,4,3
8555,9213098,9.08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,5,7,0,0
8556,9214285,7.7,0.0250000709614,0.0250000743545,0.0250000731658,0.774999342694,0.0250000730432,0.0250000739148,0.0250000716696,0.0250000739804,0.0250000715831,0.0250000746335,1,1,58,1,3
8557,9214347,10.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,1,0,0
8558,9214827,10.0,0.0,0.0,0.0,0.0,0.0522827850285,0.0,0.0974233589003,0.786612037641,0.0264135014151,0.025363424791,1,1,2,2,3
8559,9215243,9.0,0.0125000001219,0.0125000001274,0.325276713745,0.0125000001438,0.138445427106,0.0125000001364,0.322653503834,0.0125000001361,0.138624354521,0.012500000128,1,1,7,0,0
8560,9215987,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.918181671275,0.0,0.0,0.0,1,1,2,2,4
8561,9216768,9.18333333333,0.0746031748876,0.185714284274,0.0746031748983,0.193659015578,0.0746031748969,0.0746031749005,0.0746031748898,0.0746031749019,0.0984044758702,0.0746031749032,6,6,66,1,4
8562,9217177,10.0,0.0200000347833,0.0200000364453,0.221221641025,0.0200000382376,0.0200000358098,0.0200000362345,0.618778069538,0.0200000362642,0.0200000350843,0.0200000365782,1,1,7,0,0
8563,9217240,8.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,2,33,0,0
8564,9217675,10.0,0.122248996446,0.0111111115044,0.0111111114982,0.0111111115239,0.0111111114976,0.0111111115022,0.12221938193,0.677753841103,0.0111111114898,0.0111111115059,1,3,7,3,4
8565,9218570,8.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,5,0,0
8566,9219042,8.525,0.0227709666128,0.0646210502065,0.023613259168,0.0484308047857,0.0144449521615,0.253342699627,0.222780338135,0.165286156062,0.00527777787242,0.173598661748,4,5,3,0,0
8567,9219210,6.7,0.029167931385,0.0239922715775,0.0558434112984,0.7437692009,0.0,0.0,0.109271787464,0.0,0.0274290410111,0.0,1,1,0,1,4
8568,9219318,8.53333333333,0.0114233436977,0.174634076015,0.214995146896,0.0328284046506,0.1746747952,0.00361111119799,0.180340334122,0.037589577453,0.119758900081,0.0263910804107,9,12,2,2,2
8569,9219914,8.65,0.00714285720624,0.824688654456,0.00714285720784,0.00714285721296,0.0785881820573,0.007142857209,0.00714285720655,0.00714285720914,0.00714285720687,0.030056496132,2,2,3,0,0
8570,9220274,10.0,0.100029615594,0.192303001959,0.0,0.0,0.0,0.0,0.553082439501,0.0,0.0,0.100039487747,1,1,0,0,0
8571,9220823,9.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,2,5,0,0
8572,9221181,9.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,45,2,4
8573,9222051,9.0,0.0859164461133,0.0406221861396,0.419468065009,0.0196325735993,0.0,0.0,0.0,0.0,0.37366895041,0.0305330474926,2,2,7,0,0
8574,9222126,10.0,0.855618827259,0.0,0.0,0.0,0.0776053236825,0.0,0.0408498818795,0.0,0.0,0.0,1,1,32,2,3
8575,9222730,9.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,1,0,0
8576,9223186,9.3,0.0824301112851,0.0,0.0,0.160095621184,0.0,0.0,0.556487429096,0.0826149654645,0.0,0.0826567659017,1,1,57,0,0
8577,9223619,8.33333333333,0.0666666666667,0.0666666666667,0.120535679808,0.299943353214,0.0949055157006,0.0666666666667,0.0666666666667,0.0666666666667,0.0666666666667,0.0666666666667,3,3,3,4,3
